,item_id,product,available_quantity,original_price,warranty,listing_type_id,tags,price,accepts_mercadopago,category_id,seller_address.country.name,seller_address.state.name,initial_quantity,domain_id,buying_mode,catalog_product_id,health,start_time,base_price,official_store_id,status,title,seller_id,sold_quantity,condition,questions_total,user_seller_reputation.transactions.canceled,user_seller_reputation.transactions.ratings.negative,user_user_type,user_seller_reputation.level_id,user_seller_reputation.power_seller_status,user_nickname,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.positive,product_domain_id,product_name,reviews_total
145,MLA897947956,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",167598.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-19T18:16:09.000Z,167598.0,69,active,Notebook Dell Vostro I5 15.6 24 Gb 1tb + 480ssd  Ubuntu Ñ,179571326,0,new,,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
146,MLA897947555,Dell Vostro,1,,,gold_pro,"['brand_verified', 'immediate_payment', 'cart_eligible']",132798.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:13:01.000Z,132798.0,69,active,Notebook Dell Vostro I3 15.6 20 Gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
147,MLA897952644,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",123098.0,True,MLA1652,Argentina,Capital Federal,18,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:39:43.000Z,123098.0,69,active,Notebook Dell Vostro I3 15.6 4g 1tb + 480ssd Ubuntu Ñ,179571326,0,new,,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
148,MLA897955963,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",149198.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:43:01.000Z,149198.0,69,active,Notebook Dell Vostro I3 15.6 32g 1tb + 480ssd Ubuntu  Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
149,MLA897953939,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",129598.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:40:24.000Z,129598.0,69,active,Notebook Dell Vostro I3 15.6 12g 1tb + 480ssd Ubuntu  Ñ,179571326,0,new,,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
150,MLA670513755,Dell Vostro,1,,Garantía de fábrica: 12 meses,gold_special,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",115639.0,True,MLA1652,Argentina,Córdoba,4,MLA-NOTEBOOKS,buy_it_now,,0.75,2017-06-13T21:54:35.000Z,115639.0,,active,"Notebook I5 Alto Rendimiento Computadora Portatil 15,6 ",155289488,1,new,,621.0,0.01,normal,5_green,platinum,TIENDATRADE,9383.0,0.0,0.99,,,
151,MLA903304030,Dell Vostro,1,,,gold_special,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",125899.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2021-01-06T12:46:54.000Z,125899.0,69,active,Notebook Dell Vostro I5 15.6 16gb 1tb + 480 Ssd Ubuntu Ñ,179571326,0,new,,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
152,MLA897946846,Dell Vostro,1,,,gold_pro,"['brand_verified', 'immediate_payment', 'cart_eligible']",145798.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:13:36.000Z,145798.0,69,active,Notebook Dell Vostro I3 15.6 32 Gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
153,MLA898899163,Dell Vostro,1,,,gold_pro,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",126298.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-26T16:10:01.000Z,126298.0,69,active,Notebook Dell Vostro I3 15.6 16g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
154,MLA897764851,Dell Vostro,1,,,gold_pro,"['good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible']",132898.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-18T18:15:42.000Z,132898.0,69,active,Notebook Dell Vostro I3 15.6  24g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
155,MLA897766189,Dell Vostro,1,,,gold_pro,"['good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible']",139498.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-18T18:15:42.000Z,139498.0,69,active,Notebook Dell Vostro I3 15.6  32g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
156,MLA897945654,Dell Vostro,1,,,gold_pro,"['brand_verified', 'immediate_payment', 'cart_eligible']",139198.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:13:21.000Z,139198.0,69,active,Notebook Dell Vostro I3 15.6 24 Gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
157,MLA902774090,Dell Vostro,1,,,gold_special,"['extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",98699.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-12-31T17:47:08.000Z,98699.0,69,active,Notebook Dell Vostro I3 15.6 16g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
158,MLA902774954,Dell Vostro,1,,,gold_special,"['extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",103599.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-12-31T17:50:40.000Z,103599.0,69,active,Notebook Dell Vostro I3 15.6 16gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
159,MLA897954876,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",136198.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:41:29.000Z,136198.0,69,active,Notebook Dell Vostro I3 15.6 20g 1tb + 480ssd Ubuntu  Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
160,MLA897954913,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",142598.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:42:16.000Z,142598.0,69,active,Notebook Dell Vostro I3 15.6 24g 1tb + 480ssd Ubuntu  Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
161,MLA898700078,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",135998.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-25T14:02:42.000Z,135998.0,69,active,Notebook Dell Vostro I3 15.6 16gb 1tb + 480ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
162,MLA903304021,Dell Vostro,1,,,gold_pro,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",157698.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2021-01-06T12:46:49.000Z,157698.0,69,active,Notebook Dell Vostro I5 15.6 16gb 1tb + 240 Ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
163,MLA903304026,Dell Vostro,1,,,gold_pro,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",132598.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2021-01-06T12:46:51.000Z,132598.0,69,active,Notebook Dell Vostro I3 15.6 16gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
164,MLA903304029,Dell Vostro,1,,,gold_pro,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",160998.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2021-01-06T12:46:53.000Z,160998.0,69,active,Notebook Dell Vostro I5 15.6 16gb 1tb + 480 Ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
165,MLA897764852,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",142298.0,True,MLA1652,Argentina,Capital Federal,16,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-18T18:15:43.000Z,142298.0,69,active,Notebook Dell Vostro I5 15.6  8gb 1tb Ubuntu Teclado Con Ñ,179571326,0,new,4.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
166,MLA901470197,Dell Vostro,1,,Garantía de fábrica: 12 meses,gold_special,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",151999.0,True,MLA1652,Argentina,Capital Federal,7,MLA-NOTEBOOKS,buy_it_now,MLA15504025,0.77,2020-12-17T19:36:59.000Z,151999.0,,active,Notebook Dell Vostro 5391 13.3´´ Core I5 8gb 256gb Ssd W10,172753273,0,new,,1923.0,0.01,normal,5_green,platinum,DEVENTAS_TECH_STORE,30924.0,0.01,0.98,MLA-NOTEBOOKS,Dell Vostro 5391,
167,MLA901470514,Dell Vostro,1,,Garantía de fábrica: 12 meses,gold_pro,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",190999.0,True,MLA1652,Argentina,Capital Federal,7,MLA-NOTEBOOKS,buy_it_now,MLA15504025,0.88,2020-12-17T19:40:44.000Z,190999.0,,active,Notebook Dell Vostro 5391  256gb Ssd 8gb Core I5 W10 13.3´´,172753273,0,new,0.0,1923.0,0.01,normal,5_green,platinum,DEVENTAS_TECH_STORE,30924.0,0.01,0.98,MLA-NOTEBOOKS,Dell Vostro 5391,
168,MLA896876093,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",219098.0,True,MLA1652,Argentina,Capital Federal,6,MLA-NOTEBOOKS,buy_it_now,MLA15504025,0.9,2020-11-12T14:10:59.000Z,219098.0,69,active,"Notebook Dell Vostro I5 8gb Ssd 256gb 13,3 Fhd Win10 Pro",179571326,0,new,2.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 5391,
169,MLA897942617,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",151198.0,True,MLA1652,Argentina,Capital Federal,12,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-19T17:59:49.000Z,151198.0,69,active,Notebook Dell Vostro I5 15.6 12g 1tb + 240ssd  Ubuntu Ñ,179571326,0,new,1.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
170,MLA897953416,Dell Vostro,1,120999,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",107999.0,True,MLA1652,Argentina,Capital Federal,18,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-19T18:31:02.000Z,107999.0,69,active,Notebook Dell Vostro I3 15.6 32 Gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,3.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
171,MLA897944690,Dell Vostro,1,,,gold_pro,"['brand_verified', 'immediate_payment', 'cart_eligible']",148498.0,True,MLA1652,Argentina,Capital Federal,16,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T17:59:41.000Z,148498.0,69,active,Notebook Dell Vostro I5 15.6 8g 1tb + 240ssd  Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
172,MLA897955244,Dell Vostro,1,107999,,gold_special,"['extended_warranty_eligible', 'good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible']",96199.0,True,MLA1652,Argentina,Capital Federal,18,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-11-19T18:44:29.000Z,96199.0,69,active,Notebook Dell Vostro I3 15.6 4g 1tb + 480ssd Ubuntu Ñ,179571326,0,new,1.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
173,MLA897765424,Dell Vostro,1,,,gold_special,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",93699.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-18T18:15:27.000Z,93699.0,69,active,Notebook Dell Vostro I3 15.6  12g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,2.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
174,MLA899074419,Dell Vostro,1,,Garantía de fábrica: 12 meses,gold_special,"['good_quality_picture', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",95999.0,True,MLA1652,Argentina,Capital Federal,4,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-11-27T18:10:45.000Z,95999.0,,active,Notebook Dell Vostro 3590 15 I3 1005 16gb 1t+240g Ubu Con Ñ,36572511,0,new,0.0,147.0,0.01,normal,5_green,platinum,ARRICHETTA_SA,1465.0,0.01,0.98,MLA-NOTEBOOKS,Dell Vostro 3590,
175,MLA899082358,Dell Vostro,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",109999.0,True,MLA1652,Argentina,Capital Federal,2,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-11-27T18:53:32.000Z,109999.0,,active,Notebook Dell Vostro 3590 15 I3 1005 G1 16g 1t Win10h Con  Ñ,36572511,0,new,0.0,147.0,0.01,normal,5_green,platinum,ARRICHETTA_SA,1465.0,0.01,0.98,MLA-NOTEBOOKS,Dell Vostro 3590,
176,MLA896875117,Dell Vostro,1,,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",171399.0,True,MLA1652,Argentina,Capital Federal,6,MLA-NOTEBOOKS,buy_it_now,MLA15504025,0.8,2020-11-12T14:11:00.000Z,171399.0,69,active,"Notebook Dell Vostro I5 8gb Ssd 256gb 13,3 Fhd Win10 Pro",179571326,0,new,3.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 5391,
177,MLA897953914,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",126798.0,True,MLA1652,Argentina,Capital Federal,17,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-19T18:40:04.000Z,126798.0,69,active,Notebook Dell Vostro I3 15.6 8g 1tb + 480ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
178,MLA897956137,Dell Vostro,1,119999,,gold_special,"['good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible']",106399.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-11-19T18:45:28.000Z,106399.0,69,active,Notebook Dell Vostro I3 15.6 20g 1tb + 480ssd Ubuntu  Ñ,179571326,0,new,1.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
179,MLA897766149,Dell Vostro,1,,,gold_pro,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",138498.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-18T18:14:55.000Z,138498.0,69,active,Notebook Dell Vostro I5 15.6  4g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
180,MLA900644213,Dell Vostro,1,107999,Garantía de fábrica: 1 años,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",93499.0,True,MLA1652,Argentina,Capital Federal,8,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-12-11T11:42:00.000Z,93499.0,69,active,Notebook Dell Vostro I3 15.6  12g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
181,MLA896897813,Dell Vostro,1,,Garantía del vendedor: 6 meses,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",117499.0,True,MLA1652,Argentina,Capital Federal,1,MLA-NOTEBOOKS,buy_it_now,MLA16173015,0.9,2020-11-12T16:51:16.000Z,117499.0,,active,Notebook Dell Vostro 3490 I5 8gb 1tb W10pro,146480022,0,new,0.0,122.0,0.0,normal,5_green,platinum,COMPU-TOOLS,3275.0,0.01,0.99,MLA-NOTEBOOKS,Dell Vostro 3490,
182,MLA897956048,Dell Vostro,1,117999,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",98999.0,True,MLA1652,Argentina,Capital Federal,20,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-19T18:44:44.000Z,98999.0,69,active,Notebook Dell Vostro I3 15.6 8g 1tb + 480ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
183,MLA901292048,Dell Vostro,1,,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",113199.0,True,MLA1652,Argentina,Capital Federal,16,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.7,2020-12-16T16:13:11.000Z,113199.0,1482,active,Notebook Dell Vostro I5 15.6 4g 1tb + 240ssd  Ubuntu Ñ,179571326,0,new,2.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
184,MLA902626916,Dell Vostro,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",93000.0,True,MLA1652,Argentina,Capital Federal,8,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-12-30T05:41:20.000Z,93000.0,,active,Dell Vostro 3590 I3 10gen 8gb Ssd 240gb 15.6 Hdmi Usb Win,10716498,0,new,0.0,12.0,0.0,normal,5_green,silver,-XYZHARD-,189.0,0.0,1.0,MLA-NOTEBOOKS,Dell Vostro 3590,
185,MLA754985608,Dell Vostro,1,188498,Garantía de fábrica: 1 años,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",114999.0,True,MLA1652,Argentina,Capital Federal,16,MLA-NOTEBOOKS,buy_it_now,MLA15298514,0.9,2018-10-25T10:38:35.000Z,114999.0,69,active,Notebook I5 Dell Vostro 14 4gb 1tb Win 10 Pro Teclado Con Ñ Gtia De Tienda Oficial - Factura A Y B,179571326,4,new,68.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 5481,
186,MLA897764837,Dell Vostro,1,140999,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",124999.0,True,MLA1652,Argentina,Capital Federal,18,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-18T18:15:32.000Z,124999.0,69,active,Notebook Dell Vostro I5 15.6  32gb 1tb Ubuntu Teclado Con Ñ,179571326,0,new,1.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
187,MLA897766171,Dell Vostro,1,118999,,gold_special,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",99999.0,True,MLA1652,Argentina,Capital Federal,18,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-11-18T18:15:29.000Z,99999.0,69,active,Notebook Dell Vostro I3 15.6  24g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
188,MLA898727312,Dell Vostro,1,,Garantía de fábrica: 12 meses,gold_special,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",160000.0,True,MLA1652,Argentina,Capital Federal,3,MLA-NOTEBOOKS,buy_it_now,MLA16173015,0.8,2020-11-25T17:21:29.000Z,160000.0,,active,Notebook Dell Intel Core I5 10° Gen 256gb Ssd 8gb Win 10 Pro,66921256,0,new,0.0,23.0,0.0,normal,5_green,silver,HARD-BAIRES,449.0,0.01,0.99,MLA-NOTEBOOKS,Dell Vostro 3490,
189,MLA897765438,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",117198.0,True,MLA1652,Argentina,Capital Federal,17,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-18T18:15:39.000Z,117198.0,69,active,Notebook Dell Vostro I3 15.6  8g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
190,MLA881145044,Dell Vostro,1,,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",144699.0,True,MLA1652,Argentina,Capital Federal,10,MLA-NOTEBOOKS,buy_it_now,MLA16173015,0.8,2020-09-28T13:31:45.000Z,144699.0,69,active,Notebook Laptop Dell Vostro I5 32gb 1tb + 480ssd 14 Win,179571326,0,new,1.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3490,
191,MLA867242683,Dell Vostro,1,,Garantía del vendedor: 6 meses,gold_pro,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",101999.0,True,MLA1652,Argentina,Capital Federal,41,MLA-NOTEBOOKS,buy_it_now,MLA15272577,0.9,2020-07-09T18:31:25.000Z,101999.0,,active,Notebook Dell Vostro 3480 I3 8gb 1tb Windows 10 14 Pulgadas,203804413,4,new,,1269.0,0.03,normal,5_green,platinum,NEXT CLICK,26357.0,0.02,0.95,MLA-NOTEBOOKS,Dell Vostro 3480,
192,MLA881143895,Dell Vostro,1,,,gold_special,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",116799.0,True,MLA1652,Argentina,Capital Federal,1,MLA-NOTEBOOKS,buy_it_now,MLA16173015,0.77,2020-09-28T13:29:43.000Z,116799.0,69,active,Notebook Laptop Dell Vostro I5 4gb 1tb 14 Win,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3490,
